subject,sessionIndex,rep,mean_ht,std_ht,mean_ft,std_ft,cps,mean_dist_weighted_ft,mean_p1_p3_tri,p1_p2_mean,p2_p3_mean,ht_a,ht_b,ht_c,ht_d,ht_e,ht_f,ht_g,ht_h,ht_i,ht_j,ht_k,ht_l,ht_m,ht_n,ht_o,ht_p,ht_q,ht_r,ht_s,ht_t,ht_u,ht_v,ht_w,ht_x,ht_y,ht_z,ht_0,ht_1,ht_2,ht_3,ht_4,ht_5,ht_6,ht_7,ht_8,ht_9
adithya,1,69,0.08368547909193187,0.016796792467460058,0.11473536149129344,0.14656686131992686,4.97608703846422,0.07172901180748098,0.3917948302357638,0.20531390501063448,0.2008192822470847,0.1130615602890211,0.09236321127720774,0.08849788196439573,0.0738855223577342,0.08348389694135376,0.07455140729049545,0.07164618192181055,0.0852449860169128,0.1078978860643056,0.07945121562057275,0.07457576635683305,0.08200137664087134,0.0756095950446593,0.08015805226399284,0.08134109922557056,0.1050417924211424,0.0745645297461659,0.09215928245334677,0.07942591983559408,0.07475536773832611,0.0738018906695245,0.0753462883979935,0.08700245887200948,0.09586380069918923,0.07585870945022552,0.10120862040129572,0.06543610156976792,0.09583313248038319,0.08284596023100538,0.07734369273328057,0.053029157960788956,0.08217113113396532,0.09199716994789757,0.06631174402105042,0.08645632576537202,0.07866112808751605
adithya,1,70,0.08558284232960464,0.018571726484073302,0.11689733065958624,0.09777484158545587,5.238825538365223,0.061408266230996725,0.3953301438902081,0.19966951785692297,0.21958016232878008,0.10809405206397023,0.09658998637305664,0.07837226398986415,0.08617973473565439,0.08445658974775536,0.08115156584823423,0.06569180884264181,0.08959711096570461,0.12956948946062752,0.07730299958287422,0.1344812915500565,0.08483916549395294,0.06873836211787665,0.06591482650602068,0.08981513373458325,0.07153406034392396,0.07399213706828969,0.07216052001166903,0.08931035550624297,0.06620044458137143,0.06522610787519181,0.05722221195603494,0.0796897750013274,0.07567072025041516,0.08822715751778394,0.09680101413163972,0.08624728792593242,0.10509101448937383,0.08526934429726742,0.08485718815743713,0.06867230516891651,0.09075774921216939,0.10060976639070555,0.09198785190694989,0.08737035940382055,0.07186279690406597
adithya,1,71,0.08700577975253708,0.015243241146416606,0.11424571724538268,0.1536890075162437,5.377368991500103,0.06386904645961201,0.39186725121208066,0.20187298312205634,0.18250280410797795,0.10279905919717855,0.11227822008466451,0.08735037559551227,0.10351612243878054,0.08235067796112777,0.0806537541579651,0.08105750225710925,0.0557272575398593,0.1066242884728125,0.08940292517977881,0.0483110489856697,0.0913259623847598,0.057434083539819894,0.08605989657044454,0.10158267201732066,0.09216552941271908,0.07528486530730431,0.08640246884494077,0.07787974767858266,0.07191743335172417,0.07725359810464501,0.06122425288583052,0.0813117020766054,0.09058365965815242,0.08312314736526263,0.06792422852439142,0.0648000001551447,0.09492579687175821,0.08924742922226127,0.08485818467222694,0.08496452115260243,0.0917627705319339,0.09348422874086691,0.07672730233696028,0.10242235597648008,0.08062564045499877
adithya,1,72,0.09105103036430794,0.014923037978482743,0.10671597757580487,0.07694461115198346,5.021501727928292,0.08786325815097389,0.3577772406642757,0.1998791246720885,0.19082698183362504,0.12768644815959193,0.08144974228468245,0.09273226879782265,0.12055288819671778,0.08591369868664783,0.0771158121045636,0.07255904978768606,0.08335459658834717,0.11129695400462339,0.08234424351530985,0.052993650506196185,0.09544985540884743,0.08538615662926591,0.0980811983440879,0.09512881551733972,0.08593648943200566,0.0792899395579318,0.0803602923642396,0.07616183178908784,0.08075765327622456,0.07433744630157531,0.07849215070033176,0.091719566416469,0.06882610616705519,0.07256334139826587,0.09820943385246049,0.07875519634780147,0.07432588887884826,0.0932103958665374,0.08844513633698989,0.06529668942374714,0.10976141960720076,0.12392257160512463,0.06298709189975386,0.07158621062597956,0.09975244830414362
adithya,1,73,0.0844944016803117,0.01861579124632906,0.11495323181165,0.17142347985990233,5.5193430479586185,0.0703539734386231,0.3863644394847188,0.1908543087185909,0.1865267204743065,0.12807151806724143,0.09184984145118646,0.07519299585897818,0.10721750401004838,0.08437303091389134,0.07192798719229183,0.06973236446423835,0.07516697606558938,0.10343284747447849,0.07297269286249458,0.04298844726064096,0.08834416864231118,0.09351311259422228,0.05401787796850379,0.09405001764348857,0.09699796687954333,0.07950070486088458,0.08426632810861781,0.06958118828316599,0.07183711552938236,0.061899277426304244,0.09906737272984487,0.0806414777031413,0.0882020786613154,0.07909365233136448,0.10157374840297717,0.0668678202303546,0.07172748553687763,0.10806299541026482,0.07401221575075506,0.07117199050583341,0.08675051327588783,0.11408652046638225,0.08142518668579804,0.10037183083438492,0.09622119027604108
adithya,1,74,0.0921123408384919,0.012522672900573115,0.11695024005723625,0.162629691063252,5.307996951550043,0.06915693720708879,0.38541803327226964,0.20530288727981835,0.2026266571910927,0.12687531780494085,0.08089801827496615,0.05788140352687482,0.11164351793028754,0.07613903093048643,0.05952469873526825,0.06382290798884058,0.07558968426444618,0.10995381973608527,0.07658350647903324,0.07484150959523313,0.066048839167821,0.07469969818107612,0.05209121837865362,0.08122083634458677,0.06482105348849933,0.0858937518640525,0.0947947675498674,0.06144144826669759,0.06523212018737061,0.07695022416796433,0.05784849953567131,0.08551463288809626,0.08619300708807623,0.08204263695867306,0.0950829686523499,0.09626590870956266,0.09413012095797349,0.08117757666897459,0.08989766970521036,0.0696934147450836,0.10624738483992398,0.10820656022835037,0.060294632770814455,0.09855240662626305,0.0732306741386255
adithya,1,75,0.08385503431775058,0.018557267760123355,0.09944468681340299,0.15990445783402377,5.037225844633003,0.054766903579393,0.41180164796604557,0.22076288016846612,0.18177456735325964,0.12122597474026195,0.099427898673313,0.09283563117509469,0.07211257554485222,0.09423492375365412,0.07412841005595797,0.06559857828605133,0.0910183157844703,0.1203878006764325,0.08726352582331166,0.023143407979221063,0.0855806971063975,0.07148318154476674,0.093271716854422,0.10186859877488667,0.10349123998815202,0.10597216363156436,0.08801884229882112,0.049966576991964017,0.06768132847673937,0.06993165691721756,0.06271816621544352,0.07968148416381082,0.055324982762705824,0.08911896895151883,0.10676693499946568,0.0781096322852745,0.1386768683067779,0.06546631724792448,0.11711035486286846,0.06766449115305867,0.10135020053385912,0.09376639066182135,0.08931643401720965,0.07330420199357013,0.08181599975627372
adithya,1,76,0.08194228625347923,0.012073533375159153,0.1209165766214309,0.13559465291149228,5.436841132176019,0.06513963799481286,0.36327277356154875,0.18540766673342368,0.1815705635677414,0.13042804912807662,0.10845167970017214,0.10451711944968888,0.106882327956295,0.08723770680649649,0.0617505584982596,0.06538753349535614,0.09267600609634262,0.11084137666231102,0.07867223455625519,0.08476251473085923,0.0854013955021885,0.0741018691439994,0.09737035565116295,0.08251527569636652,0.07736007549426173,0.080323995125415,0.08035223859636839,0.0684728121767599,0.06881411424198092,0.0787977005004841,0.06141737922944984,0.07633704760061387,0.09147049055247852,0.06381343765576215,0.11244101087061535,0.08278964667707904,0.08481809038758574,0.08251032193411291,0.10935892407733973,0.0712150470406789,0.08151718960586889,0.08102770001682698,0.09414455215378595,0.08543063570078803,0.09289716662141832
adithya,1,77,0.0862109651633151,0.016662134316002428,0.10208504091772165,0.09509132726383526,5.107477221395255,0.06707917470887233,0.3919053428120598,0.18561896605002146,0.22925545058758826,0.09120312725535672,0.0955542879840725,0.09191579386488011,0.11268577749225948,0.08657637495329408,0.0791024661395292,0.08464022616380089,0.0866248983405182,0.12089756267994475,0.07973873805605824,0.10485535379501609,0.072533052366307,0.07421472567241781,0.05231304084978422,0.09917652739362258,0.08537069400438345,0.083345931743235,0.06416814636665374,0.07537368439440006,0.0800021432609494,0.06776980761103858,0.09271976317421489,0.0903259373829056,0.07122058346328838,0.0738303543328071,0.08456908052085305,0.0820318427808965,0.10037967719579419,0.08186937525196482,0.08886894678440188,0.0713370534815255,0.06474992427213404,0.10214473343928791,0.05296444720125748,0.0940941361772278,0.07736493757292437
adithya,1,78,0.0858678119276878,0.01624610762180596,0.1108283378338559,0.110868044138782,5.116866547151771,0.06602970537485901,0.4140003672260503,0.18854611359443343,0.19546884860679156,0.09858192068615335,0.1044095843095096,0.08322054183186481,0.09618427528260189,0.07974816949332018,0.03405224307431717,0.0827850161600462,0.09233367702872805,0.09850296915895464,0.07967213049285111,0.10636542158398918,0.07376801572605517,0.07853979812405894,0.04826805024465358,0.09564541940397255,0.0643577749349758,0.06771419116553962,0.0781383255369604,0.06412853687213535,0.07764679429412599,0.06978026103878623,0.0961910615044039,0.08947476423195429,0.07849020187430199,0.07446882300949041,0.10131826440708683,0.07115907464705915,0.08339104093071764,0.08267793907685159,0.09685660033209768,0.09977461734295864,0.11522241264294306,0.08888188967857899,0.06209977172743508,0.09663608321918014,0.08938066998453274
adithya,1,79,0.09275739787813822,0.015492491457515467,0.08930730165618983,0.1322699558248025,5.24766071388846,0.07628445500651468,0.4100236992816491,0.19641281132021068,0.19290908997385872,0.103954314535029,0.11493422237540239,0.10351227945653191,0.07934556459333286,0.07435358611103049,0.0709859323368853,0.06623253560889195,0.08872527100503737,0.09269475665421821,0.08659357914773022,0.03348808459325131,0.08223507295005761,0.07835198058691113,0.05793633996135779,0.0940190966365153,0.09035488047857254,0.079489118980506,0.09273148993291075,0.07729464256554701,0.07462570131882201,0.08135520409401834,0.07890548725556529,0.07192353548985769,0.09899553550966339,0.07610357848669326,0.10560581821806943,0.07984186430722251,0.11656496067919758,0.07314862787679255,0.08267032967753135,0.06207115930045021,0.08711253382949538,0.10078274137807876,0.08319528656291339,0.08345867453199717,0.0956362353959326
adithya,1,80,0.08464896674815717,0.015319349598955295,0.11931361261708669,0.15687412191882316,5.313348637250293,0.059208002849691535,0.4219141335197749,0.19805561450169254,0.200239183337229,0.12438491106189192,0.0905044633790306,0.08001449918122919,0.10619822098306861,0.09051034984502793,0.08180328012070455,0.07911009271389413,0.07218506315093286,0.11045620367749497,0.08966799516956192,0.08910885057062834,0.0754656922862634,0.08325722440834525,0.07118186210755846,0.08398020880246362,0.10854966059744668,0.08682631105983471,0.0956245399333476,0.0615145557176779,0.06928236388809124,0.06453224428737415,0.054496859998840255,0.0999669893480678,0.099100038934817,0.08299240536529814,0.10383091690192173,0.06427214920799612,0.11030727416259237,0.10923234005926048,0.07006219193187406,0.07936402318846833,0.09488239779516415,0.13001080699934867,0.08515613321811123,0.10056681058391649,0.055466912062343915
adithya,1,81,0.08237336682844787,0.017555312837330472,0.1258476765128737,0.10376330210238441,4.437436186478048,0.05657418422345482,0.37747316783941126,0.2065403523660549,0.17826521247253635,0.11671692695807681,0.09677583039736587,0.07329384458093373,0.052538969097823615,0.085828346104589,0.06315964108625266,0.06555915835162641,0.07625477759486254,0.0903680308729053,0.07687739025075445,0.0914325249753002,0.0712718782821501,0.06863019275059606,0.08303863145373831,0.08585141557587819,0.09546041794107785,0.08008761890230252,0.08834890470361995,0.05366912188386265,0.07016115784492875,0.07750628070789271,0.08636779622110866,0.09251670178787869,0.09109020822332888,0.07592777347546237,0.10154356995758074,0.08731271792509414,0.09876960946553635,0.10129531883289561,0.08903658248807154,0.09605305050528415,0.05334400290255788,0.07960910413239346,0.09984812308672657,0.08393357679965911,0.06450309626929157
adithya,1,82,0.07651499647439444,0.013860907449592376,0.095688909145343,0.1125658985503992,4.835514247309817,0.0600474929092112,0.3877011405483319,0.19000619961630208,0.1932719423941575,0.09766453790377935,0.07969825211667597,0.08860302721209429,0.0903915028456334,0.08469070134499464,0.09128917750578747,0.061126694140582964,0.06937782845362277,0.10588503827141156,0.07314532796941878,0.08994204521315709,0.08393679718412755,0.06934100484008639,0.06850821304571074,0.09705450744709543,0.08219646535607619,0.09289911962640804,0.11579362248023811,0.061820421128269444,0.06670790913799815,0.07487331119091452,0.07864152573291922,0.06894655293394236,0.07877506913924162,0.07954412694574149,0.1071507685038369,0.06868186171014533,0.06355007371361421,0.08157755606396126,0.10073262323017476,0.0831057008226993,0.09243368960412121,0.08220246490683028,0.07594032258691119,0.08688360851457241,0.09520291204074192
adithya,1,83,0.07971104004312277,0.014755210409807365,0.11033145143852485,0.18486572924531547,4.9382529210428565,0.06995559087602042,0.4116194663339802,0.20770806662226604,0.20918806034112158,0.12183141506284983,0.1030245289907046,0.08551590086913036,0.09781907975532492,0.09134592503985141,0.06568804493367866,0.06936374226565552,0.07268627346667002,0.1182345995272966,0.08224127825137567,0.0873218992868264,0.08845753108999209,0.08008462765080307,0.09097330451515044,0.10455619561010651,0.06376113870793848,0.07699906056567346,0.07420903653332503,0.06564252407286734,0.06632697436885357,0.0806079000985201,0.06275863906450607,0.08244793920834961,0.0923775505869392,0.08778415889305914,0.09547048084287132,0.07870604401816336,0.05657282240153682,0.09346550842604905,0.0848998248026624,0.07000177709184167,0.0715198206687345,0.07524367273728391,0.09712082415267627,0.08183079057994565,0.06013199622248157
adithya,1,84,0.08497093428881718,0.016979651501158932,0.12177597953555448,0.11650358162269223,5.275689164710483,0.051734521294932466,0.44435752214408447,0.1986364728945419,0.2096682211007828,0.12075574039419251,0.09340668904242434,0.10640591652216919,0.08572212616935586,0.09003465093306798,0.07577863311148973,0.06692381640705891,0.09451758172731625,0.1000301269725203,0.07906578954313541,0.06219477336881996,0.08302589834373975,0.0697076264264293,0.06583184746839338,0.08788234898495005,0.058194947526633546,0.06988883596218169,0.08330138520641206,0.08264718250110599,0.06849576089405073,0.08614641664535103,0.0695318872574107,0.057084240001211026,0.08259484971277832,0.0984335351066248,0.10206347955845252,0.07924636736759069,0.07153058110044161,0.10245111101095566,0.0906948760073107,0.09347949802379894,0.06807669820118145,0.08308590528231742,0.05906207598690802,0.08174679356906821,0.07963603547418453
adithya,1,85,0.08803017167833538,0.018168561900007117,0.09532137216405315,0.16390189907272795,4.760916468783063,0.07525672853038172,0.40009254054956295,0.19857808489076953,0.1863175496105461,0.0827276191305773,0.10598782860329942,0.07993774458296206,0.07993392010117063,0.08536454855073933,0.0806499215219347,0.05661399481734887,0.07340760886529282,0.09765302799774243,0.09492103506270705,0.10446206036598196,0.06901451506871434,0.08572398323959803,0.06882099446350398,0.08849617733900751,0.07418275187265362,0.08101956061833569,0.08561789499804719,0.0769051660235779,0.07133721712075586,0.07190743477060765,0.08077848522812354,0.08977236336220794,0.08573030901150995,0.08553848086252147,0.08190649628813042,0.08684184995799266,0.10718174501048858,0.08174071024183628,0.07541233498094577,0.09186761926946352,0.0920348294534388,0.08041760871356957,0.06655366442301802,0.09958099415445376,0.09918003634551704
adithya,1,86,0.08419722275011392,0.012371327485477007,0.10302446114716467,0.1496789143652153,4.482760382490607,0.06143260876443557,0.3937357028597553,0.18975121554560823,0.1918257172201685,0.14513769609299507,0.09200214822024214,0.08760720881489155,0.09503269412083008,0.08436222514106095,0.04913126140536314,0.07117477355701299,0.07603346318700692,0.11104736146828242,0.08376905068812646,0.04522321320098993,0.061892254784487614,0.09141240338529086,0.06547599594301862,0.07558371978566321,0.09561815731779141,0.08128710562766872,0.08661964451100816,0.07823930951061973,0.06582421172922645,0.0676900221381542,0.08256744873030716,0.08067575965744829,0.09688362990689328,0.07107867308499527,0.09801057684464366,0.07451802425508863,0.1428047257339148,0.09773458292801362,0.06606187560241011,0.0680007197448096,0.12242628290261238,0.0759769835294731,0.061171037895203964,0.08069916873040954,0.07413621756727046
adithya,1,87,0.08609625661450186,0.014122430779760728,0.11312552604165532,0.0571055721048644,5.230717753251132,0.056301206576429515,0.37876183023980836,0.20015212264284676,0.21236981958879514,0.11100772177716635,0.09558713578102865,0.056549767029906675,0.09871085340060279,0.08626315510624326,0.08749356816430533,0.07057875928976379,0.09464640822736459,0.09913004515113448,0.08432868962213343,0.05968754238993256,0.08293353497861045,0.08320358190032791,0.07190014612197361,0.08077322014630522,0.08974340695482638,0.07966166495155054,0.07687839759421555,0.05460280725834572,0.07440602428544008,0.07804575222397572,0.08967095304897073,0.0840590003384719,0.09326284245081742,0.07753715511699782,0.11055910710383754,0.07656313705751334,0.08461600114533459,0.07751399490907689,0.07975373111397857,0.06913291583477213,0.06569067185582836,0.09275996344025854,0.05947570167270925,0.09225683452150805,0.09079117249132204
adithya,1,88,0.0808017343893849,0.015952375162653944,0.0840081315695178,0.11798083075467626,5.487483538754869,0.08282420080486359,0.4247746999636071,0.18219194730586033,0.20181245239924891,0.07989382833554869,0.08652549484458934,0.0836388767213991,0.10393940690464705,0.0849652601611866,0.072539369244739,0.0712954971110844,0.0967083763288965,0.09733303332403428,0.08412268863218099,0.004300263571920829,0.08054585361534694,0.08018647203536995,0.07357455871197816,0.09237484481655972,0.09678757991034781,0.08916296525039664,0.07303261976564376,0.07467128822518555,0.06827753620065623,0.08040871678406343,0.07036837252973972,0.08539301922202498,0.08179189018065453,0.08691626487957063,0.08336539990838177,0.048555138337013345,0.11849881628866916,0.06672558327675651,0.09294658461697787,0.08126590821361557,0.07512403685313405,0.07868234513027245,0.07320774851525177,0.09583555914019674,0.08779311546969523
adithya,1,89,0.09266554534185076,0.01498526669343578,0.11024697118103513,0.13470047514554523,5.148723142881137,0.07582397884911297,0.36321896187549707,0.18804439891381697,0.20922386986745986,0.11338633735660816,0.0931832077271188,0.0891069970296344,0.08123352377482175,0.08489105448505706,0.0659564954737696,0.07684488054710578,0.06297258497743086,0.1039737605562598,0.07584565306177836,0.08095179748646529,0.09850263599064255,0.0841417313178361,0.09395201344392098,0.08843518355585701,0.08528163829219984,0.08458137661658674,0.08872923352786337,0.07036443786216176,0.06515210555574777,0.06681351785221572,0.0689880088200064,0.08900694295733157,0.09510851698677238,0.09354916046056908,0.11683374054096486,0.0751451242020557,0.07348307178675234,0.09139615499678992,0.09330878187773328,0.09331709865551979,0.06446261178009066,0.09618719667329338,0.07602427032007178,0.08102891279223515,0.069832269859482
adithya,1,90,0.10076748105680144,0.015118897281433676,0.1064530719888089,0.11074805793362068,5.681127355837047,0.05146808026667112,0.38629385945354383,0.1969361765228266,0.21905890566086553,0.12046026224693573,0.08361170913766564,0.0794622428332023,0.07484377600158168,0.08303205161220352,0.08830217780337865,0.07175026528987552,0.08760955647927865,0.10495569035277158,0.07709349681735753,0.08507580127806563,0.09393971026659523,0.06668464509484887,0.07558661497802997,0.08933930288008564,0.08312285207487391,0.07787902891471404,0.07808615561517743,0.05799026044788263,0.07095110436656632,0.06769833892695411,0.09794845391717383,0.08409625926268462,0.08087903371879374,0.08158725694801303,0.09733863739482482,0.09086419711979792,0.06845158584676708,0.08181887276827121,0.0874326443422662,0.07724784603277654,0.12443279961365565,0.09788430238383897,0.09336018669152953,0.08446862317912973,0.09292198132609336
adithya,1,91,0.0821590517869265,0.012420182123396586,0.10472397703565266,0.1299565760491479,5.3799629305530665,0.07231878920960705,0.38565712356020515,0.21534441063390938,0.22624703749120598,0.14726607067596956,0.08813340726178479,0.07978954928181758,0.0994338967909677,0.08526595597385828,0.0776276309794002,0.06495326911634938,0.07411100323431533,0.11064264437450091,0.09180841046892653,0.08498155267869575,0.08697823082505521,0.08009309213096782,0.0955226270258398,0.0864733229508188,0.07424802353998279,0.08857438108832819,0.09628868044678478,0.08650895936672046,0.07773891611029184,0.06727678781806266,0.06721337683358114,0.08778851027620306,0.07281291252826998,0.07602058635956567,0.09493628387160828,0.07344347731183876,0.08838625729733487,0.0906659878767134,0.08142750993969974,0.08873765499120882,0.08547732945281258,0.09432267937025089,0.06963973165601084,0.09556665445147905,0.1006461317419463
adithya,1,92,0.08444904159759367,0.017186194686756136,0.11702807709828199,0.16960602864690272,5.092054842997992,0.03936040137615285,0.3882851357696338,0.1994468552188362,0.19397201281846355,0.12517200711738213,0.07553104974458315,0.07965886212383272,0.06326708933577252,0.10383735542172817,0.08981666564055182,0.056959509975590294,0.08947829041813866,0.10215656131460962,0.07614101846561794,0.04087006867849245,0.07592002394688023,0.06969246867440561,0.07006778968478698,0.10435024135211203,0.08881945929081407,0.08982021707414618,0.07054924342053293,0.07429378499588855,0.08148419693551101,0.07624713378529908,0.06779863942185974,0.07910191699175856,0.07964785274504162,0.0934831094442083,0.11849251736502434,0.08057122677813944,0.08627857823352804,0.10299106411460154,0.0995525105981496,0.08702551751656232,0.10631686966020257,0.09741305205482442,0.09599389745135281,0.09407673473324238,0.09388931333249612
adithya,1,93,0.08412673429871216,0.019725945559529792,0.11296257830944734,0.1305022495160192,5.414474711908284,0.06492520595228453,0.402225758108557,0.19671515328176004,0.19214606412611765,0.11628735566438149,0.10990166789232071,0.08176607777047946,0.089361605760626,0.0867188281278586,0.07081480096656267,0.07360436388901218,0.0719815494089921,0.10014535974389067,0.07948962114930277,0.06767847879381164,0.06499696330218045,0.0767457820081859,0.09576613235758702,0.08269313574376594,0.07547712275724175,0.08285103860224943,0.06742649633431792,0.08304041551856527,0.073332866390595,0.08345440713526905,0.05793041238598583,0.08638990505893038,0.09076557346459552,0.07839439954792585,0.09821465139844891,0.05671985740556283,0.08440401508575683,0.08207763842557378,0.07893330042811343,0.09261074155421249,0.11341926225381267,0.07575148533700957,0.09486991446051501,0.09846489604763298,0.07855593001159586
adithya,1,94,0.08196450966645744,0.01614080309817776,0.10600024312656323,0.14031339732155126,5.915902858945293,0.05784084833434282,0.3717320322809492,0.19625157408928784,0.19164958936036816,0.1078517491065503,0.11479810890262646,0.08473485114607783,0.11655594934214897,0.08187367349446288,0.10714261517418008,0.0618673946360717,0.08356620431049908,0.10350205664957908,0.08062435989259825,0.062094185597756854,0.07455227441268975,0.07269748473513894,0.06900754538679554,0.07188458271277605,0.08061967915328927,0.08503056544369318,0.09398036600476452,0.07048218471817728,0.06886341253987138,0.07704684499128725,0.07256034365045809,0.09410546287057356,0.08280219843470765,0.08118017608635245,0.09236675207648434,0.0775764478671763,0.09680343178543166,0.07876947333536177,0.07863211270629993,0.0900067312700576,0.11498758872935022,0.07703906442910116,0.07554404025636541,0.08349830800561155,0.09896457988450728
adithya,1,95,0.08640325764300519,0.014026776872196077,0.09096453289085113,0.18242335101446258,5.546988787422518,0.060488217128399545,0.3984547819260714,0.18632465193370348,0.20215819939140386,0.11198236377605474,0.11101249256380306,0.06774279165177809,0.12005316941412982,0.084373747191936,0.08264088920739485,0.06822100237757446,0.08295374691296624,0.08981780532986124,0.07887522859326467,0.0738698375757265,0.0923475595258392,0.05582972809371624,0.06931352670643248,0.10426346881093564,0.0790157135166805,0.08189958071038482,0.08183855517756962,0.052885606857217014,0.0707794904196925,0.07418565219973058,0.06679572350565303,0.08513770896978076,0.06994223799199845,0.06250853214630393,0.08257221852277384,0.08113922575861332,0.14360860871304112,0.08307431816322025,0.09693374398251892,0.09103730038356701,0.08996635599744861,0.0953640352142158,0.10471513419594139,0.10199182590761248,0.07152522499849909
adithya,1,96,0.08468698667884407,0.013883717777861154,0.11736505304505865,0.05839062409399963,5.688840330144889,0.04284817077941092,0.34002918024124457,0.18773347972400603,0.19625868767097937,0.11523972105246019,0.06229168651755593,0.07985827128013857,0.09631570106668216,0.07596987884780496,0.09680136260510308,0.061221663981748664,0.08166101764673633,0.09436866691403945,0.075912004072652,0.06625459672714765,0.07661809229024957,0.08724305668410713,0.05439456851096994,0.10384825549112434,0.10642304127220223,0.08443871609374562,0.10777563048763994,0.05957717413675256,0.07816500861102776,0.06996000004673647,0.07953763019102822,0.08623185639134485,0.08834075303378054,0.07879209589472555,0.07042006796551012,0.06993978244824926,0.10226354272400871,0.08935344977970869,0.08103038527893694,0.07374543315569414,0.09445975287427887,0.08503983312517156,0.07537248327952228,0.09282025398499698,0.09022599540089839
adithya,1,97,0.08728816498385084,0.015071797411733612,0.10375707954153227,0.11730871275549079,5.203537537212722,0.06315875936823533,0.4000002129473614,0.20516362021702955,0.2013397262485933,0.12030817189118839,0.11653080350777872,0.08968548042144542,0.07292322134380579,0.09030973897994689,0.07261857250259052,0.06796805127647239,0.074977318785089,0.09459479334816183,0.08082122335974423,0.0525906015173732,0.08060751097026078,0.0951151447681114,0.08775168537357819,0.08982356126412547,0.08586391963571702,0.09004862154291382,0.09664597934973104,0.06791747414763187,0.07932165242037953,0.062475443567729945,0.07663818416748704,0.06810483122003474,0.07765511051512741,0.07507641330808767,0.10340087173353489,0.06916857736094309,0.06586759579820631,0.0795111839891141,0.09000948914042199,0.07494343053064577,0.10164885059050992,0.0835139534005906,0.11246474382052231,0.09562079964333567,0.0872013662403358
adithya,1,98,0.09047962056935897,0.013990447288999844,0.11064677785745866,0.11867219068350533,5.366358898969279,0.06939738801969011,0.3361778116132379,0.18612160870730493,0.2346628158006563,0.12271648215692933,0.11572109349698076,0.07518555906290939,0.09002299905897507,0.08764943713147004,0.0782872797358611,0.07005312254643259,0.09210034389589818,0.10505348877374246,0.07954887353101914,0.09888970273445867,0.07261615579413205,0.07020667385644598,0.08789921027863978,0.08862126726454521,0.0814216945138258,0.080622199007661,0.07950260487360786,0.06960802744469075,0.07885317589119836,0.07264877819235345,0.08495605026219176,0.09460455269692908,0.0738112515139654,0.07987389011798522,0.10138967913920789,0.054724261019987785,0.06978530261983099,0.09390965731872658,0.07727585552728188,0.08965974796169868,0.08300359980265086,0.08793555968128879,0.06432795462418092,0.09076356215667891,0.07250685578304836
adithya,1,99,0.08109596685429091,0.01563041991271554,0.11502954463558798,0.0987924359380811,5.1862533017141095,0.059328604266652346,0.41492467446060377,0.20570826559511116,0.20062721063417097,0.1365759187514677,0.09000363424522802,0.07946432469918255,0.06642015399297035,0.08072160155084777,0.11032041304584811,0.07001587103786353,0.07993184189060357,0.09583475416042003,0.08559293955253511,0.06506633437875631,0.0700766722738153,0.09175300397678599,0.12853451284068476,0.08957747782718857,0.06859444925397168,0.07599050576157011,0.08058041027146086,0.07009184890255626,0.07921801996775288,0.07653393122839701,0.06382761371044529,0.09577740614082837,0.05938430112581934,0.08318679575423982,0.09939070736784542,0.060346234977459716,0.08640511717583199,0.0733067658018205,0.10166725885179059,0.06022712423709915,0.11262106102578318,0.07041491473403667,0.1070998406563953,0.07943162401650447,0.09228917641465138
adithya,1,100,0.08981985861453438,0.01654004397747593,0.1079504942379226,0.11578156643416389,5.176675333638258,0.06014094749504128,0.3689663046509277,0.19654268984666953,0.16844210647778282,0.13693183923689106,0.09875920843042724,0.07355740004547975,0.10082456576616096,0.08624644742106345,0.05501350293753092,0.07003076916121104,0.08533832053473604,0.08472541784676306,0.07581194315661476,0.07048827894328012,0.10001806281456545,0.0750522335494662,0.09038617258230515,0.08550139419647648,0.0864643348764069,0.08973728570328207,0.0804687840301034,0.07635205359061449,0.0748271307832736,0.07481536053363062,0.07040414882372817,0.09504139117577384,0.0712907983899352,0.07689705570010527,0.08933911016977544,0.07079994988974142,0.09238596280351734,0.07998092771034473,0.09328142782973041,0.10197190112354482,0.06621761611037975,0.08845758414042089,0.06495585968469259,0.09129792709572368,0.08248986556988341
adithya,1,101,0.09048281411599286,0.02308049544174986,0.1276207750523942,0.12267096116527391,5.465738371917479,0.06879104138178908,0.3782618438803323,0.19083123593748572,0.21060242466719947,0.10095035085887638,0.09538645689928577,0.08191488488327979,0.10382697313605277,0.074688675220546,0.06299268453391418,0.061860802665057335,0.08260665232454069,0.10681319611891502,0.08014457230658026,0.06059683194457716,0.07335916044297545,0.08069906064243415,0.09918702351136327,0.09030387119554802,0.0799063587333763,0.07394260555086979,0.08841541287557768,0.07025356492105952,0.0803896489047142,0.07588217229709986,0.06898309675982214,0.08173352622225365,0.06971010385294298,0.0907927801662275,0.10828405893585977,0.0704727052647187,0.11720624706627548,0.08744183349333667,0.09394020934093707,0.07270255900871755,0.0692082517079439,0.08146751301590416,0.05265444926763334,0.08965234765843272,0.07984516064956491
